id,date,league_id,home_team_id,away_team_id,home_elo,away_elo,h_rest_days,h_avg_xg_for_last_5,h_avg_xg_against_last_5,h_avg_ppda_last_5,h_avg_deep_last_5,h_avg_goals_scored_last_5,h_avg_goals_conceded_last_5,h_avg_points_last_5,h_xg_diff_last_5,a_rest_days,a_avg_xg_for_last_5,a_avg_xg_against_last_5,a_avg_ppda_last_5,a_avg_deep_last_5,a_avg_goals_scored_last_5,a_avg_goals_conceded_last_5,a_avg_points_last_5,a_xg_diff_last_5,elo_diff,rest_days_diff,h2h_home_pts,day_of_week,month,target_outcome,target_total_2_5,target_home_goals,target_away_goals
26,2020-09-27 18:00:00,1,7,16,1669.17089844,1500.0,7.0,1.4626074999999998,1.494065,12.3341384863124,4.5,0.5,2.0,0.0,-0.03145750000000014,5.0,1.1703735,1.512913,31.023809523809526,3.0,1.5,1.5,1.5,-0.3425395,169.17089843999997,2.0,1.0,6,9,2,1,4,0
8252,2020-09-27 18:45:00,5,112,115,1744.23144531,1842.4954834,8.0,1.77959,0.910773,5.0625,9.0,0.0,0.0,1.0,0.868817,7.0,2.14288,0.606523,6.793103448275862,10.0,3.0,0.0,3.0,1.5363569999999998,-98.26403808999999,1.0,1.0,6,9,1,1,2,2
4494,2020-09-27 19:00:00,3,66,76,1603.61523438,1500.0,7.0,0.886601,1.8611085,16.07640194235589,3.0,0.75,1.5,0.25,-0.9745075000000001,7.0,2.0792895,1.03291,7.829044117647059,8.0,1.0,0.5,1.5,1.0463794999999998,103.61523437999995,0.0,1.0,6,9,0,0,0,2
27,2020-09-28 17:00:00,1,3,19,1579.14025879,1627.83874512,9.0,0.8406785,1.807705,21.057692307692307,2.0,1.5,3.5,0.0,-0.9670264999999999,7.0,0.80527,0.849709,4.45,17.0,1.0,0.0,3.0,-0.044439000000000006,-48.69848633000015,2.0,1.0,0,9,0,1,0,3
8255,2020-09-28 18:45:00,5,122,117,1581.23254395,1500.0,7.0,0.825483,2.94224,13.5,3.0,0.0,2.0,0.0,-2.1167569999999998,8.0,0.160985,1.54079,19.42105263157895,7.0,0.0,2.0,0.0,-1.3798050000000002,81.23254395000004,-1.0,1.0,0,9,2,1,4,1
28,2020-09-28 19:15:00,1,5,4,2000.12207031,1811.26867676,8.0,2.703115,0.586998,10.686491935483872,16.0,3.0,1.5,3.0,2.116117,9.0,1.7459449999999999,1.0950484999999999,17.346638655462186,13.5,2.5,0.5,3.0,0.6508965,188.85339354999996,-1.0,1.0,0,9,2,1,3,1
2256,2020-09-29 17:00:00,2,38,39,1500.0,1730.37109375,3.0,1.4678996666666666,0.95463,8.97156684815487,6.666666666666667,1.3333333333333333,0.3333333333333333,1.6666666666666667,0.5132696666666666,3.0,0.8293483333333334,1.9377699999999998,11.651002506265664,3.0,2.0,1.6666666666666667,1.3333333333333333,-1.1084216666666664,-230.37109375,0.0,1.0,1,9,0,0,0,1
2255,2020-09-29 19:30:00,2,43,36,1742.90710449,1500.0,3.0,1.0069124999999999,0.6768155,7.429487179487179,2.0,0.5,0.0,2.0,0.33009699999999986,3.0,1.1745443333333332,1.7773706666666669,10.81986531986532,3.3333333333333335,1.6666666666666667,1.0,2.0,-0.6028263333333337,242.90710448999994,0.0,1.0,1,9,2,1,3,0
8258,2020-09-30 16:00:00,5,128,127,1588.21081543,1448.87927246,3.0,2.14756,1.35384,7.296296296296297,5.0,0.0,1.0,0.0,0.79372,3.0,1.29116,2.6497,27.9375,6.0,1.0,4.0,0.0,-1.35854,139.33154296999987,0.0,1.0,2,9,0,0,0,2
8256,2020-09-30 16:00:00,5,125,124,1559.90991211,1845.30187988,4.0,1.27481,1.36058,8.3125,5.0,3.0,2.0,3.0,-0.0857699999999999,3.0,1.69563,2.25332,5.216216216216216,17.0,4.0,3.0,3.0,-0.55769,-285.39196776999984,1.0,1.0,2,9,0,1,2,5
2259,2020-09-30 17:00:00,2,42,46,1500.0,1500.0,4.0,0.6286763333333333,1.2768140000000001,7.248644986449864,2.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,-0.6481376666666668,3.0,3.60448,1.30515,6.928571428571429,14.0,6.0,1.0,3.0,2.2993300000000003,0.0,1.0,1.0,2,9,1,0,0,0
2260,2020-09-30 17:00:00,2,41,35,1767.18798828,1632.67724609,2.0,1.752275,1.7251176666666668,10.800756200846942,7.666666666666667,1.0,2.0,1.3333333333333333,0.027157333333333256,4.0,0.9379316666666666,1.3689576666666667,9.060760869565216,2.0,0.3333333333333333,1.0,0.3333333333333333,-0.43102600000000013,134.51074218999997,-2.0,1.0,2,9,2,1,3,1
8257,2020-09-30 18:45:00,5,123,126,1737.75463867,1831.58154297,4.0,1.99417,0.91566,13.85,8.0,2.0,0.0,3.0,1.07851,4.0,2.47087,0.773914,10.8,14.0,4.0,2.0,3.0,1.6969560000000001,-93.82690430000002,0.0,1.0,2,9,0,1,1,4
2257,2020-09-30 19:30:00,2,31,45,1671.41662598,1554.15429688,3.0,0.5937746666666667,1.427386,6.409110259684972,0.6666666666666666,0.6666666666666666,1.3333333333333333,0.3333333333333333,-0.8336113333333334,4.0,1.23661,3.3738,23.636363636363637,2.0,0.0,3.0,0.0,-2.1371900000000004,117.26232909999999,-1.0,1.0,2,9,0,0,0,1
2258,2020-09-30 19:30:00,2,44,37,1921.72705078,1500.0,4.0,2.3170295000000003,1.0663844999999998,8.625,7.0,1.5,1.0,2.0,1.2506450000000005,3.0,0.8912476666666667,1.0542,7.798809523809524,2.3333333333333335,0.6666666666666666,1.3333333333333333,0.6666666666666666,-0.16295233333333337,421.7270507799999,1.0,1.0,2,9,2,0,1,0
2261,2020-10-01 17:00:00,2,34,29,1500.0,1559.01733398,4.0,0.494491,0.43523,7.103535353535354,4.0,1.0,1.5,1.5,0.05926100000000001,3.0,1.0681513333333335,1.022444,16.659722222222225,2.6666666666666665,1.0,1.6666666666666667,1.0,0.045707333333333544,-59.0173339800001,1.0,1.0,3,10,0,0,0,1
2263,2020-10-01 17:00:00,2,48,40,1867.55529785,1707.6105957,3.0,2.2102,1.0983,3.4347826086956523,13.0,3.0,1.0,3.0,1.1118999999999999,4.0,2.68307,1.2248904999999999,7.954545454545454,6.5,2.5,2.5,1.5,1.4581795,159.94470215,-1.0,1.0,3,10,2,0,1,0
2262,2020-10-01 19:30:00,2,32,47,1500.0,1960.98364258,4.0,1.4006876666666666,0.7751603333333333,7.071095571095571,4.333333333333333,1.0,0.6666666666666666,1.6666666666666667,0.6255273333333332,4.0,3.50735,0.244835,14.952380952380953,17.0,4.0,0.0,3.0,3.262515,-460.9836425799999,0.0,1.0,3,10,0,1,0,3
6482,2020-10-02 18:30:00,4,92,99,1600.68603516,1500.0,6.0,0.9083055,1.448365,13.700396825396826,2.0,1.0,2.0,0.5,-0.5400594999999999,6.0,1.058425,3.0989050000000002,20.42455242966752,2.5,1.0,3.5,0.0,-2.0404800000000005,100.68603516000007,0.0,1.0,4,10,2,1,4,0
8259,2020-10-02 18:45:00,5,109,116,1645.74401855,1576.00048828,6.0,2.30397,1.156754,16.842436974789916,9.0,2.0,2.0,1.5,1.147216,6.0,0.9835514999999999,1.708845,18.039285714285715,1.5,1.0,3.0,0.0,-0.7252935,69.74353027000006,0.0,1.0,4,10,0,1,1,2
4495,2020-10-02 19:00:00,3,76,60,1500.0,1586.48413086,5.0,2.4506976,0.8680908,8.503235294117648,11.6,1.2,0.4,1.8,1.5826067999999998,5.0,1.3144352,1.5315612,14.645071684587814,4.4,1.2,1.6,1.8,-0.21712600000000015,-86.48413086000005,0.0,1.0,4,10,2,1,6,1
2267,2020-10-03 11:00:00,2,37,31,1500.0,1658.84228516,2.0,0.8034825,1.4521475,10.283317669172932,2.25,0.5,1.25,0.5,-0.6486649999999999,2.0,0.710461,1.16508225,5.806832694763729,2.0,0.5,1.25,0.25,-0.45462125,-158.84228516000007,0.0,1.0,5,10,0,1,1,2
29,2020-10-03 11:30:00,1,14,1,1814.26000977,1693.22265625,6.0,1.5117543333333332,1.5353683333333332,18.284005270092226,6.333333333333333,2.0,2.0,1.3333333333333333,-0.023614000000000024,6.0,1.2511216666666667,1.5439766666666666,14.31957506095437,3.0,1.6666666666666667,1.0,2.0,-0.29285499999999987,121.0373535199999,0.0,1.0,5,10,2,1,4,0
8260,2020-10-03 13:00:00,5,119,114,1641.97192383,1493.6583252,6.0,2.3391,1.125445,8.261208576998051,15.5,2.5,1.0,2.0,1.2136550000000002,5.0,0.7149175,2.33178,9.401776384535005,4.5,0.5,3.0,0.0,-1.6168625000000003,148.3135986299999,1.0,1.0,5,10,2,1,4,1
6483,2020-10-03 13:30:00,4,86,95,1500.0,1675.08947754,7.0,1.61534,0.9790414999999999,16.907342657342657,10.0,1.5,1.0,1.5,0.6362985000000001,5.0,1.4973800000000002,1.285426,9.972222222222221,3.0,2.0,1.5,2.0,0.2119540000000002,-175.08947753999996,2.0,1.0,5,10,2,1,4,0
6487,2020-10-03 13:30:00,4,94,101,1500.0,1500.0,7.0,2.563155,1.5574750000000002,8.751831501831502,10.0,3.0,2.0,1.5,1.00568,7.0,0.6768495,1.240525,9.324596774193548,6.5,0.5,0.5,1.0,-0.5636755000000001,0.0,0.0,1.0,5,10,1,0,1,1
6485,2020-10-03 13:30:00,4,90,87,1500.0,1500.0,7.0,1.8910550000000002,1.533221,12.504140786749481,7.5,1.0,2.0,0.0,0.3578340000000002,7.0,0.9932814999999999,1.2377205,11.576315789473684,3.0,0.5,2.0,0.5,-0.24443900000000007,0.0,0.0,1.0,5,10,0,1,1,3
6484,2020-10-03 13:30:00,4,88,91,1500.0,1766.99951172,7.0,2.045195,1.0893635000000002,11.284615384615385,7.5,2.0,1.0,2.0,0.9558315,6.0,2.713295,1.7905600000000002,12.32852564102564,8.0,3.5,1.5,3.0,0.9227349999999999,-266.9995117200001,1.0,1.0,5,10,2,1,2,1
6488,2020-10-03 13:30:00,4,96,89,1500.0,1500.0,6.0,1.800131,1.865015,10.779829545454547,5.0,2.0,2.5,1.5,-0.06488400000000016,7.0,0.3910145,1.92169,11.699166666666667,1.5,1.0,0.5,2.0,-1.5306754999999999,0.0,-1.0,1.0,5,10,2,0,1,0
2264,2020-10-03 14:00:00,2,46,41,1500.0,1772.19433594,2.0,2.698445,0.9685410000000001,7.9188311688311686,12.5,3.0,0.5,2.0,1.7299039999999999,2.0,1.97897625,1.44850625,9.967233817301874,7.25,1.5,1.75,1.75,0.53047,-272.19433594,0.0,1.0,5,10,1,0,0,0
30,2020-10-03 14:00:00,1,10,13,1743.01660156,1660.67224121,7.0,2.5674533333333334,0.5271353333333333,10.88758127202063,4.666666666666667,2.6666666666666665,1.0,3.0,2.040318,7.0,2.0986666666666665,1.122376,8.941940579417894,5.333333333333333,2.0,2.0,1.0,0.9762906666666664,82.34436034999999,0.0,1.0,5,10,2,1,4,2
4496,2020-10-03 15:00:00,3,68,75,1530.02441406,1591.3458252,6.0,2.227266,0.4348422,11.104855782786817,6.0,1.6,1.2,2.0,1.7924238000000001,7.0,1.0843698,1.375634,11.607260536398467,3.0,1.6,1.0,2.0,-0.2912642000000001,-61.32141114000001,-1.0,1.0,5,10,2,0,2,0
2265,2020-10-03 16:30:00,2,45,42,1566.72875977,1500.0,2.0,0.8073905,2.21716,18.21818181818182,3.0,0.5,1.5,1.5,-1.4097695,2.0,0.62949025,1.405713,9.293626596980255,2.25,0.5,1.0,0.75,-0.77622275,66.7287597699999,0.0,1.0,5,10,1,0,0,0
6486,2020-10-03 16:30:00,4,98,85,1500.0,1500.0,7.0,2.21672,0.99224,9.33397190293742,8.5,2.0,1.0,2.0,1.22448,7.0,0.91286,3.8626249999999995,14.643939393939393,3.0,0.5,5.5,0.0,-2.9497649999999993,0.0,0.0,1.0,5,10,2,1,4,0
31,2020-10-03 16:30:00,1,6,20,1640.3762207,1500.0,6.0,1.062921,2.080643333333333,8.630718954248366,3.0,2.6666666666666665,2.3333333333333335,2.0,-1.0177223333333332,6.0,1.7614199999999998,1.7974435,6.466666666666667,7.0,2.5,3.0,1.5,-0.03602350000000021,140.37622069999998,0.0,1.0,5,10,1,0,1,1
2266,2020-10-03 16:30:00,2,38,43,1500.0,1751.78747559,3.0,1.248237,0.9251715,8.5262941837352,8.0,1.0,0.5,1.25,0.3230655,3.0,0.9739646666666667,0.5988226666666666,9.567574786324785,1.6666666666666667,1.3333333333333333,0.0,2.3333333333333335,0.3751420000000001,-251.78747558999999,0.0,1.0,5,10,2,1,3,0
8261,2020-10-03 18:45:00,5,128,112,1570.23217773,1745.71179199,3.0,2.00702,1.0833445,10.713365539452496,8.0,0.0,1.5,0.0,0.9236754999999999,6.0,2.29888,1.4090265,9.220905172413794,7.5,1.0,1.0,1.0,0.8898535000000001,-175.47961425999983,-3.0,1.0,5,10,0,0,0,1
4497,2020-10-03 19:00:00,3,67,58,1625.55236816,1582.42822266,6.0,0.6683821999999999,1.8940738,12.540727998656692,3.8,1.0,1.4,1.4,-1.2256916,8.0,1.0896738000000001,1.3753218,12.96186612576065,3.6,1.0,1.4,1.0,-0.2856479999999999,43.12414549999994,-2.0,1.0,5,10,2,1,2,1
32,2020-10-03 19:00:00,1,8,18,1500.0,1705.61340332,6.0,1.040838,1.9752316666666667,23.944733044733045,5.666666666666667,1.0,1.3333333333333333,1.3333333333333333,-0.9343936666666668,7.0,0.9355880000000001,0.8469985,12.154761904761905,7.5,1.0,2.5,0.0,0.0885895000000001,-205.6134033200001,-1.0,1.0,5,10,2,1,3,1
2268,2020-10-03 19:00:00,2,39,36,1740.64379883,1500.0,4.0,0.83121025,1.60063975,11.57158521303258,3.25,1.75,1.25,1.75,-0.7694295,3.0,0.9916174999999999,1.56004525,9.00912975912976,3.25,1.25,1.5,1.5,-0.56842775,240.64379882999992,1.0,1.0,5,10,0,0,0,2
2273,2020-10-04 10:00:00,2,30,32,1690.00366211,1500.0,7.0,0.614741,1.4326663333333334,9.703435319377348,3.0,1.0,1.3333333333333333,1.0,-0.8179253333333334,2.0,1.192566,0.8142925,7.21548384048384,4.5,0.75,1.25,1.25,0.37827350000000004,190.00366211000005,5.0,1.0,6,10,2,0,2,0
8263,2020-10-04 10:30:00,5,126,120,1841.1697998,1576.53735352,3.0,2.18377,1.288832,13.856521739130436,10.0,4.0,1.5,3.0,0.894938,7.0,0.937695,2.011335,14.892255892255893,2.0,0.5,1.5,0.5,-1.07364,264.63244628000007,-4.0,1.0,6,10,2,1,5,2
35,2020-10-04 11:00:00,1,12,7,1799.30566406,1690.32470703,6.0,2.2701283333333335,1.1077890000000001,14.361111111111109,6.666666666666667,4.0,1.3333333333333333,3.0,1.1623393333333334,6.0,1.9940816666666665,1.1244273333333334,15.477660951659246,3.3333333333333335,1.6666666666666667,1.3333333333333333,1.0,0.8696543333333331,108.98095703000013,0.0,1.0,6,10,0,1,0,3
4502,2020-10-04 11:00:00,3,72,69,1650.65771484,1556.46899414,6.0,1.6397868,1.3431422,12.56593620414673,4.6,2.4,1.4,2.0,0.29664460000000004,6.0,1.022946,1.5429642000000001,9.944188834154351,4.8,1.6,1.4,1.0,-0.5200182000000002,94.18872069999998,0.0,1.0,6,10,0,0,0,1
37,2020-10-04 11:00:00,1,2,11,1711.10119629,1500.0,7.0,1.415460666666667,1.3409553333333335,8.67512077294686,8.0,1.0,2.0,1.0,0.07450533333333342,7.0,0.5265096666666667,3.159603333333333,33.80781499202552,5.0,1.6666666666666667,3.6666666666666665,0.3333333333333333,-2.6330936666666664,211.10119628999996,0.0,1.0,6,10,2,0,2,0
2269,2020-10-04 12:00:00,2,35,34,1630.33325195,1500.0,3.0,0.85811675,1.69148825,9.515267621870883,2.25,0.5,1.5,0.25,-0.8333714999999999,2.0,0.5113363333333334,0.37804499999999996,6.202356902356903,4.333333333333333,0.6666666666666666,1.3333333333333333,1.0,0.13329133333333343,130.33325194999998,1.0,1.0,6,10,2,0,1,0
8265,2020-10-04 13:00:00,5,123,124,1724.67138672,1848.40222168,3.0,1.89896,1.406165,10.95948275862069,8.5,1.5,2.0,1.5,0.49279499999999987,3.0,3.1140350000000003,1.7520099999999998,6.268108108108108,14.5,4.5,2.5,3.0,1.3620250000000005,-123.73083495999981,0.0,1.0,6,10,1,0,1,1
33,2020-10-04 13:00:00,1,4,15,1807.7097168,1666.13818359,5.0,1.5566866666666666,1.6428123333333333,23.516806722689072,10.0,2.0,1.3333333333333333,2.0,-0.08612566666666677,7.0,1.1106016666666667,1.2949166666666667,12.475971538040504,7.666666666666667,0.0,1.3333333333333333,0.0,-0.184315,141.5715332100001,-2.0,1.0,6,10,2,1,2,1
38,2020-10-04 13:00:00,1,16,3,1500.0,1566.82507324,6.0,0.908633,2.0276186666666667,23.410934744268076,3.3333333333333335,1.0,2.3333333333333335,1.0,-1.1189856666666667,5.0,0.7386773333333334,1.8825433333333332,16.02457264957265,3.0,1.0,3.3333333333333335,0.0,-1.1438659999999998,-66.82507323999994,1.0,1.0,6,10,2,0,1,0
8264,2020-10-04 13:00:00,5,125,122,1553.3145752,1591.04418945,3.0,1.2627549999999998,2.94651,14.83125,3.5,2.5,3.5,1.5,-1.6837550000000001,5.0,1.4363164999999998,2.09352,10.428571428571429,5.0,2.0,1.5,1.5,-0.6572035,-37.72961424999994,-2.0,1.0,6,10,2,0,1,0
8266,2020-10-04 13:00:00,5,117,111,1500.0,1559.87084961,5.0,0.7028924999999999,1.7939699999999998,14.99624060150376,5.0,0.5,3.0,0.0,-1.0910775,7.0,1.1323064999999999,1.963575,7.11489898989899,4.0,0.5,0.0,2.0,-0.8312685000000002,-59.87084961000005,-2.0,1.0,6,10,2,0,1,0
4504,2020-10-04 13:00:00,3,64,61,1562.14086914,1699.44494629,7.0,1.1288529999999999,1.6186087999999998,14.463391304347827,5.0,0.8,2.0,0.6,-0.48975579999999996,8.0,1.1421731999999998,0.7527948,11.676450914814087,5.2,1.2,0.4,2.2,0.3893783999999998,-137.30407715,-1.0,1.0,6,10,0,1,0,3
4501,2020-10-04 13:00:00,3,74,63,1565.14196777,1491.48803711,7.0,1.0327156,1.0948482,16.367954313177087,2.6,0.6,1.0,0.8,-0.06213259999999998,6.0,1.2012268000000001,1.147742,10.7561650956143,2.2,1.6,2.0,0.8,0.05348480000000011,73.65393066000001,1.0,1.0,6,10,2,1,3,1
4499,2020-10-04 13:00:00,3,70,65,1545.51220703,1620.2565918,7.0,1.6733862000000002,1.2766402,7.241402997825412,7.2,1.8,2.4,1.2,0.39674600000000027,7.0,1.5031826,1.1663248,10.567637627225729,6.4,1.8,1.4,2.0,0.3368578,-74.74438477000012,0.0,1.0,6,10,2,0,1,0
4498,2020-10-04 13:00:00,3,57,59,1608.73522949,1509.15405273,7.0,0.9310238,1.2330498,15.556760767967665,2.2,0.6,0.4,1.2,-0.3020260000000001,7.0,0.6697143999999999,2.576726,18.374341736694678,4.4,0.6,2.0,0.2,-1.9070116,99.58117675999983,0.0,1.0,6,10,2,1,3,0
6490,2020-10-04 13:30:00,4,100,93,1709.06188965,1639.64929199,6.0,0.844981,0.6829395,11.40953716690042,6.5,0.5,0.5,1.0,0.16204149999999995,8.0,1.4341249999999999,1.285925,24.595588235294116,1.0,2.5,0.5,3.0,0.1481999999999999,69.41259766000007,-2.0,1.0,6,10,1,0,0,0
2272,2020-10-04 14:00:00,2,40,44,1707.20397949,1926.11706543,2.0,1.9137946666666668,1.1656903333333333,9.663030303030302,4.333333333333333,1.6666666666666667,2.0,1.0,0.7481043333333335,3.0,2.426683,0.8909853333333334,9.488095238095239,7.666666666666667,1.3333333333333333,0.6666666666666666,2.3333333333333335,1.5356976666666666,-218.91308593999997,-1.0,1.0,6,10,0,0,0,2
4503,2020-10-04 15:00:00,3,62,66,1699.71875,1599.74157715,8.0,1.4811152,0.5837078,13.11306321358953,5.0,2.4,1.0,2.6,0.8974074000000001,6.0,0.7510435999999999,2.2761527999999998,18.214967707730867,3.6,0.6,1.6,0.2,-1.5251091999999997,99.97717284999999,2.0,1.0,6,10,1,1,2,2
36,2020-10-04 15:30:00,1,17,9,1500.0,1809.74047852,8.0,1.3366,2.445575,7.216346153846153,7.5,2.0,2.5,1.5,-1.1089749999999998,7.0,2.0968780000000002,1.495912,10.600050851767099,6.0,2.0,1.3333333333333333,1.3333333333333333,0.6009660000000003,-309.7404785199999,1.0,1.0,6,10,0,1,1,6
6489,2020-10-04 16:00:00,4,84,97,1500.0,1500.0,7.0,2.896995,1.33657,6.083639705882353,17.5,4.5,2.0,1.5,1.560425,8.0,1.8070000000000002,1.0585010000000001,9.115808823529411,3.0,2.5,2.0,1.5,0.748499,0.0,-1.0,1.0,6,10,2,1,4,3
8262,2020-10-04 16:00:00,5,121,127,1500.0,1465.1105957,7.0,2.6864850000000002,0.466269,9.49581939799331,6.0,2.0,0.0,3.0,2.220216,4.0,1.0520045,2.25809,20.44097222222222,3.0,1.5,2.0,1.5,-1.2060855000000001,34.889404300000024,3.0,1.0,6,10,2,1,3,0
2271,2020-10-04 16:30:00,2,29,33,1575.26257324,1737.12841797,2.0,0.8670322500000001,0.90308975,15.38764880952381,3.0,1.0,1.25,1.5,-0.036057499999999965,7.0,1.4349413333333334,1.6193423333333332,11.148731884057971,3.0,1.6666666666666667,2.3333333333333335,2.0,-0.18440099999999982,-161.86584473000016,-5.0,1.0,6,10,1,0,1,1
34,2020-10-04 18:15:00,1,19,5,1641.77258301,2005.29968262,6.0,1.4187450000000001,0.692192,6.876515151515152,13.5,2.0,0.0,3.0,0.7265530000000001,5.0,2.7148566666666665,0.7840553333333333,10.06685669262143,14.333333333333334,3.0,1.3333333333333333,3.0,1.9308013333333331,-363.52709961000005,1.0,1.0,6,10,2,1,7,2
4500,2020-10-04 19:00:00,3,71,73,1719.26159668,1692.68481445,7.0,2.0766608,0.6426286,7.027936986760517,11.8,1.2,0.8,1.2,1.4340321999999999,8.0,1.2419994,1.5957979999999998,9.781747638326586,5.2,1.2,1.2,1.6,-0.35379859999999974,26.576782229999935,-1.0,1.0,6,10,1,0,1,1
2270,2020-10-04 19:00:00,2,47,48,1969.16589355,1873.28686523,2.0,2.2195195,0.406518,13.115079365079366,12.0,3.5,0.0,3.0,1.8130015000000002,3.0,1.6287449999999999,0.736772,4.967391304347826,10.5,2.0,0.5,3.0,0.8919729999999999,95.87902831999986,-1.0,1.0,6,10,1,0,1,1
4505,2020-10-16 17:00:00,3,59,62,1501.56738281,1695.40808105,12.0,0.5693242,2.4724399999999997,16.598341736694678,3.8,0.6,2.4,0.2,-1.9031157999999997,12.0,1.6407931999999998,0.713633,9.728777499303815,5.2,2.6,1.2,2.6,0.9271601999999999,-193.84069823999994,0.0,1.0,4,10,1,0,1,1
4506,2020-10-16 19:00:00,3,69,76,1568.36340332,1500.0,12.0,0.7115178,1.5866436000000002,9.867095238095237,4.2,1.0,1.4,1.0,-0.8751258000000002,14.0,2.964758,0.7133474,9.605654648956357,13.8,2.4,0.4,2.4,2.2514106,68.36340332000009,-2.0,1.0,4,10,0,1,0,4
2276,2020-10-17 11:00:00,2,33,48,1734.33630371,1877.54699707,12.0,1.2813455,1.48724425,9.361548913043478,3.25,1.5,2.0,1.75,-0.20589875000000002,12.0,1.5042366666666667,0.8435713333333333,7.048967940272289,7.666666666666667,1.6666666666666667,0.6666666666666666,2.3333333333333335,0.6606653333333333,-143.21069336000005,0.0,1.0,5,10,2,0,1,0
40,2020-10-17 11:30:00,1,10,5,1751.31311035,1970.78283691,13.0,2.510675,0.6867715,10.430837469166988,6.0,3.0,1.25,3.0,1.8239035000000001,12.0,2.450405,1.3571065,8.740142519466072,15.25,2.75,2.75,2.25,1.0932985,-219.46972656000003,1.0,1.0,5,10,1,1,2,2
8269,2020-10-17 13:00:00,5,118,126,1766.66955566,1844.53955078,14.0,1.9409049999999999,0.2132895,12.50695652173913,6.5,4.0,0.0,3.0,1.7276155,13.0,2.658436666666667,1.0777409999999998,12.722529644268775,11.666666666666666,4.333333333333333,1.6666666666666667,3.0,1.580695666666667,-77.86999511999988,1.0,1.0,5,10,2,1,4,1
6495,2020-10-17 13:30:00,4,97,94,1500.0,1500.0,12.0,1.6196966666666668,2.036704,10.135176896845694,2.3333333333333335,2.6666666666666665,2.6666666666666665,1.0,-0.41700733333333306,14.0,1.9754296666666669,1.6042233333333333,9.979481870786218,8.333333333333334,2.3333333333333335,1.6666666666666667,1.3333333333333333,0.3712063333333335,0.0,-2.0,1.0,5,10,0,0,0,2
6496,2020-10-17 13:30:00,4,91,86,1755.52600098,1500.0,14.0,2.0654263333333334,2.3848533333333335,14.085683760683759,7.333333333333333,2.6666666666666665,1.6666666666666667,2.0,-0.3194270000000001,14.0,2.019433333333333,0.8010596666666666,14.024648191314858,11.666666666666666,2.3333333333333335,0.6666666666666666,2.0,1.2183736666666665,255.52600097999994,0.0,1.0,5,10,0,0,0,1
6497,2020-10-17 13:30:00,4,99,101,1500.0,1500.0,14.0,0.7686646666666667,2.75642,18.065643648763853,2.3333333333333335,0.6666666666666666,3.6666666666666665,0.0,-1.9877553333333333,14.0,1.0171396666666668,1.0936763333333335,8.849731182795699,5.666666666666667,0.6666666666666666,0.6666666666666666,1.0,-0.0765366666666667,0.0,0.0,1.0,5,10,0,0,0,1
6494,2020-10-17 13:30:00,4,95,96,1664.83398438,1500.0,14.0,1.1466186666666667,1.7994906666666666,14.600529100529101,2.0,1.3333333333333333,2.3333333333333335,1.3333333333333333,-0.6528719999999999,14.0,1.3154443333333334,1.5841666666666667,14.046202153110046,5.0,1.6666666666666667,1.6666666666666667,2.0,-0.2687223333333333,164.83398437999995,0.0,1.0,5,10,1,0,1,1
6492,2020-10-17 13:30:00,4,93,98,1642.74816895,1500.0,13.0,1.5586066666666667,1.2972466666666667,21.438725490196077,2.0,1.6666666666666667,0.3333333333333333,2.3333333333333335,0.26136000000000004,13.0,2.5639333333333334,0.7332296666666666,7.5695867108018176,9.0,2.6666666666666665,0.6666666666666666,2.3333333333333335,1.830703666666667,142.74816895000004,0.0,1.0,5,10,0,0,0,2
2274,2020-10-17 14:00:00,2,32,46,1500.0,1500.0,13.0,1.0262259999999999,0.8758099999999999,6.877148977148977,5.2,0.6,1.4,1.0,0.150416,14.0,2.0022973333333334,0.7128633333333334,8.870618628683145,11.0,2.0,0.3333333333333333,1.6666666666666667,1.289434,0.0,-1.0,1.0,5,10,0,0,0,2
39,2020-10-17 14:00:00,1,14,2,1823.93395996,1717.05957031,14.0,1.76239825,1.1773384999999998,14.82590717837562,6.0,2.5,1.5,1.75,0.5850597500000001,13.0,1.29886525,1.0460372500000001,7.779778079710145,7.5,1.25,1.5,1.5,0.25282799999999983,106.87438965000001,1.0,1.0,5,10,1,1,3,3
4508,2020-10-17 15:00:00,3,66,63,1604.05212402,1484.66845703,13.0,0.5946496,2.1596228,18.053062945826106,3.4,0.6,1.6,0.2,-1.5649732000000003,13.0,0.757541,1.4024848,11.846879381328586,2.0,1.2,2.4,0.2,-0.6449438000000001,119.38366699000017,0.0,1.0,5,10,0,1,1,3
8268,2020-10-17 16:00:00,5,124,121,1846.04370117,1500.0,13.0,2.3157206666666665,1.5704133333333334,7.319764379764379,12.333333333333334,3.3333333333333335,2.0,2.3333333333333335,0.7453073333333331,13.0,2.674246666666667,0.36165699999999995,8.438073147049304,7.666666666666667,2.3333333333333335,0.0,3.0,2.3125896666666668,346.0437011700001,0.0,1.0,5,10,0,1,1,2
8270,2020-10-17 16:00:00,5,116,123,1585.13537598,1727.02990723,14.0,1.3828610000000001,1.8152266666666665,16.185610766045546,3.0,1.3333333333333333,2.3333333333333335,1.0,-0.4323656666666664,13.0,1.66838,1.1771406666666666,11.280680813439433,6.0,1.3333333333333333,1.6666666666666667,1.3333333333333333,0.49123933333333336,-141.89453125,1.0,1.0,5,10,2,1,3,0
